"luna_id","ci","svc_mgmt_num","age","days_created","days_last_modified","cnt_push_total_7d","cnt_push_total_1d","cnt_react_total_7d","cnt_react_total_1d","ratio_react_total_7d","ratio_react_total_1d","hours_after_last_push","hours_after_last_react","cnt_aog_dt","cnt_aog_dt_hh","hours_after_last_aog","days_last_login","sex","gender","os","benefit","recommand_enable","done","qfeed_activity","qfeed_register_answer","qfeed_request_answer","top1_react_playsvc_7d","top1_react_playsvc_1d","recent_push_playsvc_7d","recent_react_playsvc_7d","top1_react_section_id_7d","top1_react_section_id_1d","recent_push_section_id_7d","recent_react_section_id_7d","top1_react_dow_7d","top1_react_hour_7d","top1_react_hour_1d","top1_call_playsvc","recent_call_playsvc_7d","cnt_push_playsvc_7d_js","cnt_push_playsvc_1d_js","cnt_react_playsvc_7d_js","cnt_react_playsvc_1d_js","hours_after_last_push_playsvc_js","hours_after_last_react_playsvc_js","cnt_push_section_id_7d_js","cnt_push_section_id_1d_js","cnt_react_section_id_7d_js","cnt_react_section_id_1d_js","hours_after_last_push_section_id_js","hours_after_last_react_section_id_js","svc_mgmt_num_null_yn","cnt_push_total_7d_zero_yn","cnt_push_total_1d_zero_yn","cnt_react_total_7d_zero_yn","cnt_react_total_1d_zero_yn","cnt_aog_dt_zero_yn","age_cat","days_created_cat","days_last_modified_cat","cnt_push_total_7d_cat","cnt_push_total_1d_cat","cnt_react_total_7d_cat","cnt_react_total_1d_cat","ratio_react_total_7d_cat","ratio_react_total_1d_cat","hours_after_last_push_cat","hours_after_last_react_cat","cnt_aog_dt_7d_cat","hours_after_last_aog_7d_cat","days_last_login_cat","ref_feature_datetime_last_push_kr","ref_feature_datetime_last_react_kr","strd_hourminute","strd_dt","strd_timestamp"
APL00000D24GBQ84MJGG,ydQrFLKXDD5aiT2jNtxZzoClLSvU8P80MY9c2UrzmXebohzRA6y81jA5Pmp9na38Y7fedXQYBUdYewdH7CaRFA==,d4be71b574a17b86a53eca3525f1ae6ddeb54a50439f5b172b5e20014f477b11,49,31,31,30,4,1,1,0.03,0.25,0,1,8,65,0,0,"2",female,IOS,false,false,false,true,true,true,apollo.builtin.calendar,apollo.builtin.calendar,tmembershipattention_event,apollo.builtin.calendar,issueCalendar,issueCalendar,offering-banner,issueCalendar,"6","11","11",NA,NA,"{""apollo.builtin.photo"":1, ""apollo.builtin.friendsj"":2, ""tmembership_event"":3, ""apollo.builtin.chatt"":1, ""apollo.builtin.friendsbitna"":4, ""apollo.builtin.store"":2, ""apollo.builtin.radio"":24, ""apollo.builtin.friendsharu"":4, ""apollo.builtin.tmembership"":2, ""apollo.builtin.keep"":5, ""apollo.builtin.sleep"":3, ""apollo.builtin.video"":21, ""apollo.builtin.mj"":10, ""apollo.builtin.podcast"":2, ""apollo.builtin.game"":23, ""apollo.builtin.englishmain"":17, ""apollo.builtin.news"":30, ""apollo.builtin.call"":5, ""apollo.builtin.calendar"":10, ""apollo.builtin.a2a"":6, ""tmembershipattention_event"":4, ""apollo.builtin.music"":13, ""apollo.builtin.fortune"":10, ""nugu.builtin.routine"":8, ""apollo.builtin.weather"":18}","{""tmembershipattention_event"":1, ""apollo.builtin.keep"":2, ""apollo.builtin.mj"":1, ""apollo.builtin.video"":3, ""nugu.builtin.routine"":1, ""apollo.builtin.a2a"":1, ""apollo.builtin.music"":3, ""apollo.builtin.fortune"":2, ""apollo.builtin.friendsbitna"":2, ""apollo.builtin.weather"":2, ""apollo.builtin.calendar"":2, ""apollo.builtin.radio"":3, ""apollo.builtin.news"":4, ""apollo.builtin.englishmain"":1, ""apollo.builtin.game"":3, ""apollo.builtin.call"":1}","{""apollo.builtin.calendar"":1}","{""apollo.builtin.calendar"":1}","{""apollo.builtin.keep"":1, ""apollo.builtin.fortune"":0, ""apollo.builtin.game"":0, ""apollo.builtin.friends6j"":253, ""apollo.builtin.sleep"":52, ""apollo.builtin.friendsharu"":24, ""apollo.builtin.tworld"":520, ""apollo.builtin.englishmain"":1, ""apollo.builtin.radio"":0, ""apollo.builtin.friendsbitna"":1, ""apollo.builtin.calendar"":0, ""apollo.builtin.call"":22, ""apollo.builtin.a2a"":22, ""apollo.builtin.news"":0, ""apollo.builtin.video"":0, ""apollo.builtin.tmembership"":43, ""apollo.builtin.store"":25, ""apollo.builtin.podcast"":70, ""nugu.builtin.routine"":22, ""musichome"":169, ""apollo.builtin.friendsj"":39, ""tmembershipattention_event"":0, ""apollo.builtin.tdirectshop"":506, ""apollo.builtin.chatt"":64, ""apollo.builtin.music"":1, ""apollo.builtin.mj"":24, ""tmembership_event"":39, ""apollo.builtin.photo"":65, ""apollo.builtin.sports"":352, ""apollo.builtin.weather"":0, ""confesta_event"":477}","{""apollo.builtin.calendar"":1}","{""chatT"":1, ""todayGame"":3, ""todayWeather"":4, ""atvNewsLive"":2, ""finedust"":4, ""tarot"":3, ""recommendVideoList"":8, ""recommendThemeMusic"":8, ""weeklyMovie"":1, ""radio"":24, ""newsHeadline"":30, ""tarotList"":1, ""todayFortune"":6, ""recommendRestaurant"":10, ""recommendGame"":14, ""offering-banner"":28, ""shadowEnglish"":6, ""issueCalendar"":8, ""todayQuiz"":1, ""hourlyWeather"":8, ""horoscopeFortune"":3, ""todayCardEnglish"":6, ""editorPickMusic"":2, ""togetherGame"":3, ""todayMainTvNews"":5, ""keywordYoutube"":3, ""englishExpression"":5, ""festivalEventMusic"":1, ""carWashIndex"":1, ""recommendRoutine"":8, ""popularYoutube"":6, ""qfeedHotQuestion"":4, ""seasonRecommendMusic"":1, ""photoAIProfilePro"":1, ""recommendMusic"":1, ""zodiacFortune"":1, ""qfeedDoctorQ"":2, ""podcast"":2, ""hourlyRecommendMusic"":1, ""psychologicalTest"":1, ""weeklyWeather"":1}","{""festivalEventMusic"":1, ""newsHeadline"":4, ""offering-banner"":4, ""recommendRestaurant"":1, ""qfeedHotQuestion"":1, ""recommendGame"":3, ""hourlyWeather"":1, ""todayFortune"":1, ""recommendVideoList"":1, ""recommendThemeMusic"":2, ""radio"":3, ""issueCalendar"":2, ""horoscopeFortune"":1, ""todayCardEnglish"":1, ""popularYoutube"":2, ""recommendRoutine"":1, ""finedust"":1}","{""issueCalendar"":1}","{""issueCalendar"":1}","{""hourlyWeather"":0, ""psychologicalGameList"":232, ""popularYoutube"":0, ""finedust"":24, ""recommendVideoList"":1, ""photoAIProfile"":232, ""chatT"":64, ""zodiacFortune"":24, ""todayMainTvNews"":27, ""qfeedHotQuestion"":22, ""radio"":0, ""popularGame"":446, ""recommendPodcast"":667, ""todayCardEnglish"":1, ""recommendATVProgramVideo"":640, ""seasonRecommendMusic"":24, ""photoAIProfileSeasonal"":192, ""keywordYoutube"":50, ""newReleaseMusic"":337, ""todayWeather"":25, ""popularRadio"":433, ""atvBaseballHighlight"":600, ""offering-banner"":0, ""recommendMusic"":43, ""shadowEnglish"":25, ""weeklyWeather"":113, ""tarotList"":64, ""photoAIProfilePro"":65, ""popularMusic"":169, ""weeklyMovieList"":446, ""englishExpression"":25, ""qfeedDoctorQ"":39, ""carWashIndex"":121, ""weeklyMovie"":144, ""recommendRestaurant"":24, ""tarot"":65, ""todayGame"":39, ""psychologicalTest"":113, ""festivalEventMusic"":24, ""newsHeadline"":0, ""recommendRoutine"":22, ""todayQuiz"":113, ""podcast"":70, ""todayFortune"":1, ""news"":596, ""recommendThemeMusic"":1, ""horoscopeFortune"":0, ""recommendMovieList"":626, ""editorPickMusic"":25, ""togetherGame"":25, ""atvNewsLive"":52, ""hourlyRecommendMusic"":25, ""recommendGame"":0, ""issueCalendar"":0}","{""issueCalendar"":1}",N,N,N,N,N,N,"40","30~179","30~179","15~","3~","1","1","0~<0.1","0~<0.5","0~1","0~5","7~8","0~5","0~1","2023-12-03 12:08:08.792699","2023-12-03 11:46:51","12_45","2023-12-03",2023-12-03 03:45:00.000 +0000
APL00000D4PBV8XIQHA8,ilLLvszSCLWgsfaq46m+d21mh91zROujtsiGwGp22VSqqvFfwcCZiqAQ364X3FYe1rkZsSMWkxi56qoJcv4OSQ==,"3250296c058813b3b173f7bee91a987c9813cf670f274fe3d6f3cd2760172c5c",49,5,5,60,3,12,1,0.2,0.33,0,0,7,82,0,0,"1",male,ANDROID,false,false,false,true,true,true,apollo.builtin.fortune,apollo.builtin.music,tmembershipattention_event,apollo.builtin.music,keywordCallBrief,recommendGenreMusic,offering-banner,recommendGenreMusic,"2","18","12",apollo.builtin.friendsbitna,apollo.builtin.music,"{""apollo.builtin.podcast"":22, ""apollo.builtin.news"":55, ""apollo.builtin.photo"":12, ""apollo.builtin.calendar"":16, ""apollo.builtin.friendsharu"":10, ""apollo.builtin.sports"":6, ""apollo.builtin.englishmain"":29, ""apollo.builtin.friendsbitna"":8, ""apollo.builtin.store"":7, ""apollo.builtin.friendsj"":1, ""apollo.builtin.sleep"":8, ""apollo.builtin.radio"":32, ""apollo.builtin.tmembership"":1, ""apollo.builtin.weather"":26, ""apollo.builtin.mj"":12, ""apollo.builtin.call"":15, ""apollo.builtin.fortune"":10, ""nugu.builtin.routine"":17, ""apollo.builtin.chatt"":2, ""apollo.builtin.video"":37, ""apollo.builtin.a2a"":8, ""apollo.builtin.game"":34, ""tmembershipattention_event"":6, ""apollo.builtin.music"":46}","{""apollo.builtin.news"":3, ""apollo.builtin.fortune"":2, ""apollo.builtin.radio"":3, ""tmembershipattention_event"":1, ""apollo.builtin.video"":2, ""apollo.builtin.a2a"":1, ""nugu.builtin.routine"":3, ""apollo.builtin.game"":2, ""apollo.builtin.chatt"":1, ""apollo.builtin.music"":2, ""apollo.builtin.englishmain"":2, ""apollo.builtin.photo"":2}","{""apollo.builtin.call"":2, ""apollo.builtin.mj"":1, ""apollo.builtin.news"":2, ""apollo.builtin.weather"":2, ""apollo.builtin.friendsbitna"":1, ""apollo.builtin.fortune"":2, ""apollo.builtin.music"":2, ""apollo.builtin.sleep"":1, ""apollo.builtin.video"":2}","{""apollo.builtin.music"":1}","{""apollo.builtin.friendsharu"":26, ""apollo.builtin.photo"":0, ""apollo.builtin.calendar"":26, ""apollo.builtin.radio"":0, ""apollo.builtin.weather"":27, ""apollo.builtin.store"":36, ""tmembershipattention_event"":0, ""apollo.builtin.englishmain"":6, ""apollo.builtin.game"":0, ""apollo.builtin.tmembership"":52, ""apollo.builtin.friendsbitna"":68, ""apollo.builtin.music"":0, ""apollo.builtin.chatt"":17, ""apollo.builtin.friendsj"":39, ""apollo.builtin.fortune"":0, ""apollo.builtin.sports"":115, ""apollo.builtin.mj"":68, ""apollo.builtin.call"":26, ""apollo.builtin.sleep"":27, ""apollo.builtin.a2a"":17, ""apollo.builtin.news"":0, ""nugu.builtin.routine"":0, ""apollo.builtin.podcast"":99, ""apollo.builtin.video"":6}","{""apollo.builtin.mj"":138, ""apollo.builtin.fortune"":101, ""apollo.builtin.call"":77, ""apollo.builtin.news"":90, ""apollo.builtin.friendsbitna"":141, ""apollo.builtin.video"":90, ""apollo.builtin.sleep"":107, ""apollo.builtin.weather"":127, ""apollo.builtin.music"":0}","{""recommendRestaurant"":12, ""popularCharacter"":2, ""footer"":5, ""popularMusic"":10, ""finedust"":5, ""recommendGame"":20, ""carWashIndex"":3, ""chatT"":2, ""recommendRoutine"":17, ""podcast"":22, ""recentPlaylist"":5, ""hourlyRecommendMusic"":9, ""atvNewsLive"":3, ""recentCallBrief"":5, ""festivalEventMusic"":3, ""psychologicalTest"":1, ""recommendArtist"":2, ""qfeedHotQuestion"":7, ""keywordYoutube"":2, ""popularYoutube"":7, ""recommendGenreMusic"":8, ""todayFortune"":9, ""englishExpression"":9, ""todayQuiz"":1, ""horoscopeFortune"":1, ""recommendVideoList"":6, ""qfeedDoctorQ"":1, ""peerCallBrief"":1, ""issueCalendar"":15, ""todayGame"":2, ""channelYoutubeList"":9, ""todayMainTvNews"":11, ""artistMix"":4, ""newReleaseSong"":3, ""weeklyWeather"":2, ""newReleaseMusic"":9, ""tarot"":10, ""weeklyMovie"":5, ""seasonRecommendMusic"":6, ""editorPickMusic"":10, ""shadowEnglish"":9, ""mySimilarMusic"":5, ""newsHeadline"":55, ""recommendMovieList"":3, ""photoAIProfile"":1, ""callBriefBanner"":4, ""keywordCallBrief"":8, ""togetherGame"":1, ""hourlyWeather"":10, ""radio"":32, ""photoAIProfilePro"":10, ""todayWeather"":6, ""todayCardEnglish"":11, ""recommendThemeMusic"":15, ""recommendMusic"":6, ""offering-banner"":41, ""adotRecommend"":5, ""replayMusic"":5}","{""festivalEventMusic"":1, ""todayGame"":1, ""horoscopeFortune"":1, ""recommendGenreMusic"":1, ""newsHeadline"":3, ""recommendRoutine"":3, ""chatT"":1, ""todayCardEnglish"":1, ""atvNewsLive"":1, ""qfeedHotQuestion"":1, ""todayFortune"":1, ""recommendGame"":1, ""offering-banner"":1, ""keywordYoutube"":1, ""shadowEnglish"":1, ""radio"":3, ""photoAIProfilePro"":1}","{""todayWeather"":1, ""recommendRestaurant"":1, ""todayFortune"":2, ""recommendGenreMusic"":2, ""weeklyMovie"":1, ""keywordCallBrief"":2, ""newsHeadline"":2, ""keywordYoutube"":1, ""offering-banner"":2, ""finedust"":1}","{""recommendGenreMusic"":1}","{""qfeedDoctorQ"":39, ""newReleaseSong"":26, ""photoAIProfilePro"":6, ""recentPlaylist"":39, ""recommendMusic"":39, ""newReleaseMusic"":27, ""footer"":39, ""atvNewsLive"":6, ""weeklyWeather"":99, ""callBriefBanner"":115, ""finedust"":115, ""recommendGame"":0, ""podcast"":99, ""keywordYoutube"":17, ""tarot"":90, ""qfeedHotQuestion"":17, ""todayMainTvNews"":27, ""todayFortune"":6, ""recommendThemeMusic"":36, ""carWashIndex"":123, ""recommendArtist"":39, ""radio"":0, ""replayMusic"":39, ""psychologicalTest"":36, ""adotRecommend"":39, ""newsHeadline"":0, ""shadowEnglish"":17, ""recommendVideoList"":54, ""weeklyMovie"":117, ""channelYoutubeList"":99, ""keywordCallBrief"":27, ""hourlyWeather"":68, ""popularYoutube"":115, ""horoscopeFortune"":0, ""issueCalendar"":26, ""mySimilarMusic"":39, ""festivalEventMusic"":6, ""todayQuiz"":138, ""hourlyRecommendMusic"":39, ""artistMix"":39, ""popularMusic"":39, ""chatT"":17, ""recommendRestaurant"":68, ""todayGame"":17, ""peerCallBrief"":26, ""seasonRecommendMusic"":39, ""togetherGame"":26, ""editorPickMusic"":27, ""todayCardEnglish"":6, ""photoAIProfile"":128, ""recommendRoutine"":0, ""popularCharacter"":107, ""offering-banner"":0, ""todayWeather"":27, ""englishExpression"":27, ""recentCallBrief"":97, ""recommendGenreMusic"":0, ""recommendMovieList"":117}","{""todayWeather"":127, ""keywordYoutube"":90, ""recommendGenreMusic"":0, ""newsHeadline"":90, ""todayFortune"":101, ""finedust"":142, ""offering-banner"":107, ""weeklyMovie"":142, ""recommendRestaurant"":138, ""keywordCallBrief"":77}",N,N,N,N,N,N,"40","0~6","0~6","15~","3~","5~","1","0.2~<0.5","0~<0.5","0~1","0~5","7~8","0~5","0~1","2023-12-03 12:11:27.197112","2023-12-03 12:11:59","12_45","2023-12-03",2023-12-03 03:45:00.000 +0000
APL00000D32VOYBX0A2O,"4xgG964v8QnwzMLK0uGYMkFdFWlQfs20lrKPbDrVEPwNdv3Cn7SdEQBxVRvQUqm/YcaDwAyQ5EPParJtguNccg==",d3daba8561d3a1b46fffc5b52e21a5456d906f5df934b78786774318a6723f44,52,22,22,5,4,3,3,0.6,0.75,0,0,6,8,0,0,"1",male,ANDROID,true,true,false,true,true,true,apollo.builtin.music,apollo.builtin.news,tmembershipattention_event,tmembershipattention_event,offering-banner,offering-banner,offering-banner,offering-banner,"6","12","12",apollo.builtin.glm,apollo.builtin.music,"{""nugu.builtin.routine"":2, ""apollo.builtin.weather"":2, ""apollo.builtin.video"":1, ""apollo.builtin.calendar"":2, ""apollo.builtin.friendsbitna"":1, ""apollo.builtin.photo"":1, ""apollo.builtin.news"":5, ""apollo.builtin.store"":1, ""apollo.builtin.friends6j"":1, ""apollo.builtin.podcast"":4, ""apollo.builtin.music"":5, ""apollo.builtin.sleep"":2, ""apollo.builtin.game"":1, ""tmembershipattention_event"":1}","{""apollo.builtin.photo"":1, ""apollo.builtin.game"":1, ""apollo.builtin.sleep"":2, ""nugu.builtin.routine"":1, ""apollo.builtin.video"":1, ""tmembershipattention_event"":1, ""apollo.builtin.friends6j"":1, ""apollo.builtin.weather"":2, ""apollo.builtin.news"":4, ""apollo.builtin.podcast"":3, ""apollo.builtin.store"":1, ""apollo.builtin.calendar"":1, ""apollo.builtin.music"":4}","{""apollo.builtin.music"":1, ""apollo.builtin.sleep"":1, ""apollo.builtin.photo"":1, ""apollo.builtin.friends6j"":1, ""apollo.builtin.news"":1, ""tmembershipattention_event"":1}","{""apollo.builtin.music"":1, ""apollo.builtin.sleep"":1, ""apollo.builtin.photo"":1, ""apollo.builtin.friends6j"":1, ""apollo.builtin.news"":1, ""tmembershipattention_event"":1}","{""tmembershipattention_event"":0, ""apollo.builtin.weather"":0, ""nugu.builtin.routine"":13, ""apollo.builtin.podcast"":0, ""apollo.builtin.photo"":0, ""apollo.builtin.keep"":236, ""apollo.builtin.friendsharu"":269, ""apollo.builtin.mj"":236, ""apollo.builtin.radio"":269, ""apollo.builtin.news"":0, ""apollo.builtin.music"":0, ""apollo.builtin.game"":13, ""apollo.builtin.friends6j"":13, ""apollo.builtin.friendsbitna"":167, ""musichome"":535, ""apollo.builtin.video"":12, ""apollo.builtin.sleep"":12, ""apollo.builtin.calendar"":12, ""apollo.builtin.fortune"":334, ""apollo.builtin.call"":535, ""apollo.builtin.store"":12, ""apollo.builtin.tmembership"":507}","{""apollo.builtin.sleep"":13, ""apollo.builtin.friends6j"":13, ""apollo.builtin.music"":12, ""apollo.builtin.news"":12, ""apollo.builtin.photo"":0, ""apollo.builtin.calendar"":237, ""tmembershipattention_event"":0, ""apollo.builtin.radio"":334}","{""recommendRoutine"":2, ""recommendMusic"":1, ""hourlyRecommendMusic"":1, ""issueCalendar"":2, ""recommendThemeMusic"":3, ""todayWeather"":1, ""popularYoutube"":1, ""hourlyWeather"":1, ""recommendGame"":1, ""offering-banner"":5, ""newsHeadline"":5, ""podcast"":4}","{""recommendGame"":1, ""hourlyWeather"":1, ""todayWeather"":1, ""newsHeadline"":4, ""recommendRoutine"":1, ""issueCalendar"":1, ""offering-banner"":4, ""recommendThemeMusic"":3, ""popularYoutube"":1, ""podcast"":3, ""hourlyRecommendMusic"":1}","{""offering-banner"":2, ""newsHeadline"":1, ""hourlyRecommendMusic"":1}","{""hourlyRecommendMusic"":1, ""offering-banner"":2, ""newsHeadline"":1}","{""recommendGame"":13, ""todayMainTvNews"":535, ""recentCallBrief"":535, ""recommendVideoList"":535, ""hourlyWeather"":0, ""keywordYoutube"":210, ""todayFortune"":334, ""photoAIProfilePro"":210, ""aiCallBrief"":535, ""recommendMusic"":167, ""horoscopeFortune"":535, ""popularMusic"":334, ""atvNewsLive"":507, ""weeklyWeather"":269, ""recommendRestaurant"":236, ""popularRadio"":535, ""newsHeadline"":0, ""photoAIProfileSeasonal"":263, ""recommendRoutine"":13, ""recommendThemeMusic"":0, ""offering-banner"":0, ""todayWeather"":12, ""editorPickMusic"":334, ""newReleaseMusic"":334, ""recommendGenreMusic"":334, ""footer"":334, ""issueCalendar"":12, ""hourlyRecommendMusic"":12, ""adotRecommend"":334, ""seasonRecommendMusic"":334, ""podcast"":0, ""recommendPodcast"":210, ""popularYoutube"":12, ""zodiacFortune"":507, ""radio"":269}","{""issueCalendar"":237, ""recommendThemeMusic"":334, ""offering-banner"":0, ""newsHeadline"":12, ""radio"":334, ""hourlyRecommendMusic"":12}",N,N,N,N,N,N,"50","7~29","7~29","5~9","3~","3~4","3~","0.5~<1","0.5~<1","0~1","0~5","4~6","0~5","0~1","2023-12-03 12:44:14.504226","2023-12-03 12:44:33","12_45","2023-12-03",2023-12-03 03:45:00.000 +0000
APL00000CEXNXF4STIPS,+P2Zyx7pkgWCTJAMxL2pCAcJiaUWasITPuTnhw4X7miNG26hFdDKHZVQFxw/WBPoFzxFx9U+QUCJEz5jc+L0sg==,bc01207db14855597c8555f71bbf65540b8e0305c026ed7e42404d8c482a08ce,21,265,73,18,4,3,1,0.17,0.25,0,0,8,27,0,0,"4",female,ANDROID,true,true,true,true,true,false,apollo.builtin.fortune,apollo.builtin.fortune,apollo.builtin.radio,apollo.builtin.fortune,horoscopeFortune,horoscopeFortune,radio,horoscopeFortune,"3","12","12",apollo.builtin.fortune,apollo.builtin.glm,"{""tmembershipattention_event"":2, ""apollo.builtin.store"":3, ""apollo.builtin.news"":18, ""apollo.builtin.sports"":1, ""nugu.builtin.routine"":6, ""apollo.builtin.calendar"":5, ""apollo.builtin.keep"":3, ""apollo.builtin.weather"":9, ""apollo.builtin.mj"":3, ""apollo.builtin.a2a"":6, ""apollo.builtin.friendsharu"":2, ""apollo.builtin.video"":16, ""apollo.builtin.chatt"":2, ""apollo.builtin.friends6j"":1, ""apollo.builtin.music"":12, ""apollo.builtin.englishmain"":4, ""apollo.builtin.photo"":3, ""apollo.builtin.radio"":8, ""apollo.builtin.call"":3, ""apollo.builtin.friendsbitna"":2, ""apollo.builtin.sleep"":2, ""apollo.builtin.game"":16, ""tmembership_event"":1, ""apollo.builtin.fortune"":2}","{""tmembershipattention_event"":1, ""apollo.builtin.fortune"":1, ""apollo.builtin.store"":2, ""apollo.builtin.news"":4, ""apollo.builtin.game"":4, ""apollo.builtin.music"":2, ""apollo.builtin.weather"":2, ""apollo.builtin.video"":3, ""apollo.builtin.calendar"":2, ""apollo.builtin.radio"":4, ""apollo.builtin.a2a"":2, ""apollo.builtin.chatt"":1, ""nugu.builtin.routine"":1, ""apollo.builtin.photo"":1}","{""apollo.builtin.fortune"":2, ""apollo.builtin.calendar"":1, ""tmembership_event"":1}","{""apollo.builtin.fortune"":1}","{""apollo.builtin.calendar"":17, ""apollo.builtin.tworld"":501, ""apollo.builtin.radio"":0, ""apollo.builtin.podcast"":619, ""apollo.builtin.photo"":0, ""apollo.builtin.music"":0, ""apollo.builtin.news"":0, ""apollo.builtin.game"":0, ""apollo.builtin.weather"":0, ""apollo.builtin.chatt"":17, ""tmembershipattention_event"":0, ""apollo.builtin.sports"":115, ""apollo.builtin.video"":12, ""apollo.builtin.fortune"":0, ""apollo.builtin.tmembership"":543, ""apollo.builtin.mj"":67, ""musichome"":425, ""apollo.builtin.call"":38, ""nugu.builtin.routine"":21, ""apollo.builtin.friendsbitna"":42, ""apollo.builtin.keep"":36, ""apollo.builtin.friends6j"":59, ""apollo.builtin.friendsharu"":43, ""confesta_event"":674, ""apollo.builtin.sleep"":36, ""tmembership_event"":61, ""apollo.builtin.friendsj"":714, ""apollo.builtin.store"":12, ""apollo.builtin.a2a"":12, ""apollo.builtin.englishmain"":38}","{""tmembership_event"":61, ""apollo.builtin.calendar"":61, ""apollo.builtin.fortune"":0}","{""horoscopeFortune"":1, ""recentCallBrief"":1, ""todayFortune"":1, ""offering-banner"":14, ""todayMainTvNews"":4, ""popularYoutube"":5, ""shadowEnglish"":2, ""recommendGame"":15, ""radio"":8, ""weeklyMovieList"":4, ""recommendVideoList"":2, ""finedust"":4, ""todayWeather"":1, ""newsHeadline"":18, ""todayCardEnglish"":1, ""todayGame"":1, ""issueCalendar"":4, ""newReleaseMusic"":1, ""englishExpression"":1, ""popularMusic"":1, ""weeklyMovie"":1, ""atvNewsLive"":1, ""psychologicalTest"":2, ""tarotList"":1, ""recommendThemeMusic"":8, ""tarot"":3, ""recommendRoutine"":6, ""qfeedHotQuestion"":3, ""photoAIProfilePro"":2, ""chatT"":2, ""seasonRecommendMusic"":1, ""qfeedDoctorQ"":3, ""recommendMusic"":1, ""callBriefBanner"":2, ""hourlyWeather"":4, ""keywordYoutube"":5, ""recommendRestaurant"":3}","{""seasonRecommendMusic"":1, ""finedust"":1, ""qfeedHotQuestion"":1, ""offering-banner"":3, ""todayMainTvNews"":1, ""chatT"":1, ""recommendGame"":4, ""keywordYoutube"":1, ""hourlyWeather"":1, ""radio"":4, ""recommendRoutine"":1, ""recommendThemeMusic"":1, ""tarot"":1, ""qfeedDoctorQ"":1, ""popularYoutube"":2, ""horoscopeFortune"":1, ""newsHeadline"":4, ""issueCalendar"":2}","{""offering-banner"":1, ""horoscopeFortune"":1, ""todayFortune"":1}","{""horoscopeFortune"":1}","{""news"":568, ""recommendRestaurant"":67, ""tarot"":17, ""popularGame"":638, ""englishExpression"":73, ""todayCardEnglish"":64, ""weeklyMovieList"":36, ""togetherGame"":232, ""recommendVideoList"":67, ""finedust"":0, ""photoAIProfileSeasonal"":239, ""newReleaseMusic"":73, ""offering-banner"":0, ""recommendRoutine"":21, ""todayFortune"":73, ""hourlyRecommendMusic"":180, ""recommendThemeMusic"":0, ""radio"":0, ""hourlyWeather"":12, ""popularYoutube"":12, ""photoAIProfilePro"":38, ""popularMusic"":91, ""recentCallBrief"":42, ""seasonRecommendMusic"":12, ""newsHeadline"":0, ""qfeedHotQuestion"":21, ""todayGame"":38, ""recommendMovieList"":476, ""qfeedDoctorQ"":12, ""recommendATVProgramVideo"":638, ""editorPickMusic"":232, ""podcast"":619, ""callBriefBanner"":38, ""issueCalendar"":17, ""festivalEventMusic"":348, ""atvNewsLive"":64, ""recommendGame"":0, ""shadowEnglish"":38, ""weeklyMovie"":115, ""horoscopeFortune"":0, ""tarotList"":61, ""popularCharacter"":180, ""todayMainTvNews"":17, ""zodiacFortune"":577, ""psychologicalTest"":36, ""chatT"":17, ""atvChannelShow"":255, ""popularRadio"":577, ""recommendMusic"":59, ""keywordYoutube"":17, ""todayWeather"":73}","{""todayFortune"":73, ""offering-banner"":61, ""horoscopeFortune"":0, ""zodiacFortune"":577}",N,N,N,N,N,N,"20","180~364","30~179","15~","3~","3~4","1","0.1~<0.2","0~<0.5","0~1","0~5","7~8","0~5","0~1","2023-12-03 12:24:00.597681","2023-12-03 12:24:05","12_45","2023-12-03",2023-12-03 03:45:00.000 +0000
